ID_Post	Headline	Body	Status	ArgumentsUsed	Discriminating	Inappropriate	OffTopic	PersonalStories	PossiblyFeedback	SentimentNegative	SentimentNeutral	SentimentPositive	HeadBody	new_labels
124517		"Wenn Sie Republikaner (im österreichischen Sinne) sind, dann achten Sie die Verfassung. Diese sieht bewaffnete Landesverteidigung vor und keine Sandsack- und Spatenagentur.

Wenn Sie gebildet sind und somit auch eine stabile Persönlichkeit sind, beten Sie nicht nach, was dogmatische Rechts- oder Linkspostillen schreiben. Denn die linken und rechten Dogmatiker sind eine große Gefahr für die gebildete, wenngleich oft schweigsame Masse. Und wie man in Griechenland sieht, können die beide Extreme ja ganz gut miteinander."	online		Discriminating					SentimentNegative			" Wenn Sie Republikaner (im österreichischen Sinne) sind, dann achten Sie die Verfassung. Diese sieht bewaffnete Landesverteidigung vor und keine Sandsack- und Spatenagentur.

Wenn Sie gebildet sind und somit auch eine stabile Persönlichkeit sind, beten Sie nicht nach, was dogmatische Rechts- oder Linkspostillen schreiben. Denn die linken und rechten Dogmatiker sind eine große Gefahr für die gebildete, wenngleich oft schweigsame Masse. Und wie man in Griechenland sieht, können die beide Extreme ja ganz gut miteinander."	online  Discriminating     SentimentNegative  
124516		"""Genderwahn""und ""Realitätsverlust""

Zwei Worte die inniger nicht zusammenpassen könnten."	deleted							SentimentNegative			" ""Genderwahn""und ""Realitätsverlust""

Zwei Worte die inniger nicht zusammenpassen könnten."	deleted       SentimentNegative  
124515		Was für ein Unsinn. GERADE ein neutrales Land braucht ein halbwegs schlagkräftiges Militär. Sehen alle neutralen Länder so, die nicht völlig gaga sind.	online								SentimentNeutral		 Was für ein Unsinn. GERADE ein neutrales Land braucht ein halbwegs schlagkräftiges Militär. Sehen alle neutralen Länder so, die nicht völlig gaga sind.	online        SentimentNeutral 
13038		"Selma, schau mal was ich gefunden habe:

http://www.gifbin.com/bin/052009/1241795295_freaky_doll_under_stairs.gif"	online								SentimentNeutral		" Selma, schau mal was ich gefunden habe:

http://www.gifbin.com/bin/052009/1241795295_freaky_doll_under_stairs.gif"	online        SentimentNeutral 
124514		Das ist nicht paradox und außerdem allgemein bekannt wollen halt nur einige gutmeinende Menschen nicht wahrhaben.	online				OffTopic			SentimentNegative			 Das ist nicht paradox und außerdem allgemein bekannt wollen halt nur einige gutmeinende Menschen nicht wahrhaben.	online    OffTopic   SentimentNegative  
124513	Geh bitte...	"Warum is mein Post gelöscht worden?! Da war kein beleidigendes Wort drin, es war nur direkter als die meisten anderen. Ist das einfach so üblich, dass man halt rausschmeißt, was offen kritisch ist und das nicht hinter irgendwelchen abwiegelnden Worthülsen versteckt? Passt's einfach nicht rein?

Wenn dem so ist, ok, kann man machen. Aber dann schreibts das halt auch irgendwo hin, dass das so gehandhabt wird, dann kann hier wenigstens alles ganz ""harmonisch"" abgehen."	deleted								SentimentNeutral		"Geh bitte... Warum is mein Post gelöscht worden?! Da war kein beleidigendes Wort drin, es war nur direkter als die meisten anderen. Ist das einfach so üblich, dass man halt rausschmeißt, was offen kritisch ist und das nicht hinter irgendwelchen abwiegelnden Worthülsen versteckt? Passt's einfach nicht rein?

Wenn dem so ist, ok, kann man machen. Aber dann schreibts das halt auch irgendwo hin, dass das so gehandhabt wird, dann kann hier wenigstens alles ganz ""harmonisch"" abgehen."	deleted        SentimentNeutral 
124512		Was hat meine Aussage mit anderen Ländern zu tun? Ich beziehe mich auf Geschlechter. Sollten in Frankreich nur Frauen oder Männer leben und auch überleben, wäre das eine (r)evolutionäre Sensation.	online							SentimentNegative			 Was hat meine Aussage mit anderen Ländern zu tun? Ich beziehe mich auf Geschlechter. Sollten in Frankreich nur Frauen oder Männer leben und auch überleben, wäre das eine (r)evolutionäre Sensation.	online       SentimentNegative  
124511		"Sollte meine schon vor gewisser Zeit gepostete Antwort nicht durchkommen, ein neuer Versuch:
Männer und Frauen sind genetisch nicht vollkommen ident, war meine Aussage. Wenn Sie darausfolgern, ein Fehlprodukt zu sein, können Sie bei der nächsten Aufführung von Andorra auch den Andri spielen."	deleted								SentimentNeutral		" Sollte meine schon vor gewisser Zeit gepostete Antwort nicht durchkommen, ein neuer Versuch:
Männer und Frauen sind genetisch nicht vollkommen ident, war meine Aussage. Wenn Sie darausfolgern, ein Fehlprodukt zu sein, können Sie bei der nächsten Aufführung von Andorra auch den Andri spielen."	deleted        SentimentNeutral 
124510		kannst du beim Thema bleiben?	deleted	ArgumentsUsed							SentimentNeutral		 kannst du beim Thema bleiben?	deleted ArgumentsUsed       SentimentNeutral 
124509		"Interessant, dass ein Posting mit ausschließlich negativen Bewertungen vom Standard als ""Top-Posting"" geführt wird. Total objektiv und gar nicht tendenziell :)

Erstens geht das weniger an Bezahlung mit einem viel weniger an Arbeitsstunden einher (dank Steuerprogression ist das kein 1:1-Verhältnis). D.h. vielen ist das ganz recht so, bitte auch das nicht vergessen, wenn schon darauf hingewiesen wird, dass manche lieber mehr arbeiten würden. Gibt's sicher, aber so zu tun, als würden alle Teilzeitkräfte lieber Vollzeit arbeiten, wird auch nicht stimmen.

Zweitens gibt es dadurch nicht automatisch eine Ungleich-Bezahlung, das ist entweder ein absichtlicher Denkfehler oder ein fehlendes Verständnis für Logik."	online	ArgumentsUsed							SentimentNeutral		" Interessant, dass ein Posting mit ausschließlich negativen Bewertungen vom Standard als ""Top-Posting"" geführt wird. Total objektiv und gar nicht tendenziell :)

Erstens geht das weniger an Bezahlung mit einem viel weniger an Arbeitsstunden einher (dank Steuerprogression ist das kein 1:1-Verhältnis). D.h. vielen ist das ganz recht so, bitte auch das nicht vergessen, wenn schon darauf hingewiesen wird, dass manche lieber mehr arbeiten würden. Gibt's sicher, aber so zu tun, als würden alle Teilzeitkräfte lieber Vollzeit arbeiten, wird auch nicht stimmen.

Zweitens gibt es dadurch nicht automatisch eine Ungleich-Bezahlung, das ist entweder ein absichtlicher Denkfehler oder ein fehlendes Verständnis für Logik."	online ArgumentsUsed       SentimentNeutral 
124508		genauso wie ich. das kam schon mal unter einem anderen artikel und wie ich dann angemerkt habe müssen frauen die sich für technik interessieren genetisch verkorkst sein oder gar ein mann. dann hat man gesagt dass das polemisch wäre obwohl das ja nur der umkehrschluss von solchen aussagen ist, dass frauen genetisch bedingt kein interesse an technik haben...	online								SentimentNeutral		 genauso wie ich. das kam schon mal unter einem anderen artikel und wie ich dann angemerkt habe müssen frauen die sich für technik interessieren genetisch verkorkst sein oder gar ein mann. dann hat man gesagt dass das polemisch wäre obwohl das ja nur der umkehrschluss von solchen aussagen ist, dass frauen genetisch bedingt kein interesse an technik haben...	online        SentimentNeutral 
124507	sind pfarrer auch single ?	"und pensionistenpfarrer ?
die wurden auch vergessen ;)"	deleted								SentimentNeutral		"sind pfarrer auch single ? und pensionistenpfarrer ?
die wurden auch vergessen ;)"	deleted        SentimentNeutral 
124506		Wo kriegt ma 20 Euro fürs Putzen ????	online				OffTopic			SentimentNegative			 Wo kriegt ma 20 Euro fürs Putzen ????	online    OffTopic   SentimentNegative  
124505		Die äußerst selektive Zensur nervt gewaltig.	deleted								SentimentNeutral		 Die äußerst selektive Zensur nervt gewaltig.	deleted        SentimentNeutral 
124529	Ich bitte um Aufklärung:	"Da ich verglichen mit dem meisten User hier relativ neu in diesem Forum bin würde ich gerne wissen ob man mir erklären könnte, warum mein Post im Nachhinein entfernt wurde bzw. wo ich raus finden kann wieso es entfernt wurde.

Ich würde mich sehr über eure Hilfe und Erklärung freuen, da ich gerne wissen würde, woran es lag, damit ich in Zukunft darauf achten kann."	deleted							SentimentNegative			"Ich bitte um Aufklärung: Da ich verglichen mit dem meisten User hier relativ neu in diesem Forum bin würde ich gerne wissen ob man mir erklären könnte, warum mein Post im Nachhinein entfernt wurde bzw. wo ich raus finden kann wieso es entfernt wurde.

Ich würde mich sehr über eure Hilfe und Erklärung freuen, da ich gerne wissen würde, woran es lag, damit ich in Zukunft darauf achten kann."	deleted       SentimentNegative  
124531		"Pfff.

Wenn Sie schon einen Umkehrschluss ziehen wollen, müßte zuerst einmal die Ausgangsimplikation präzise formuliert sein.

In dem Fall würde sie wohl lauten: ""Ausnahmslos alle Frauen haben genetisch bedingt kein Interesse an Technik.""

Und das soll wirklich jemand zu Ihnen gesagt haben? ;-)"	online			Inappropriate	OffTopic			SentimentNegative			" Pfff.

Wenn Sie schon einen Umkehrschluss ziehen wollen, müßte zuerst einmal die Ausgangsimplikation präzise formuliert sein.

In dem Fall würde sie wohl lauten: ""Ausnahmslos alle Frauen haben genetisch bedingt kein Interesse an Technik.""

Und das soll wirklich jemand zu Ihnen gesagt haben? ;-)"	online   Inappropriate OffTopic   SentimentNegative  
124555		"https://de.wikipedia.org/wiki/Elisabeth_I.

finde ich noch spannender"	online								SentimentNeutral		" https://de.wikipedia.org/wiki/Elisabeth_I.

finde ich noch spannender"	online        SentimentNeutral 
124532	zuzmindest was das private anbelangt kann man jeder frau nur sagen	"wenn sie mit der aufteilung der arbeit zuhause nicht zufrieden ist, dann soll sie sich einen anderen mann suchen bzw. schon bei der auswahl aufpassen, wen sie nimmt.

wenn sie sich dann für einen entscheidet, der daheim nicht mitmacht, dann ist sie selbst schuld - denn warum ist sie genau mit dem zusammen?"	deleted	ArgumentsUsed							SentimentNeutral		"zuzmindest was das private anbelangt kann man jeder frau nur sagen wenn sie mit der aufteilung der arbeit zuhause nicht zufrieden ist, dann soll sie sich einen anderen mann suchen bzw. schon bei der auswahl aufpassen, wen sie nimmt.

wenn sie sich dann für einen entscheidet, der daheim nicht mitmacht, dann ist sie selbst schuld - denn warum ist sie genau mit dem zusammen?"	deleted ArgumentsUsed       SentimentNeutral 
124554	ihre antwort zeigt, dass ihnen die aenderung der	"gesetzlichen rahmenbedingungen bei der einstellung von behinderten menschen offensichtlich ebenso unbekannt ist wie der begriff ""sozialwidrigkeit""."	online				OffTopic				SentimentNeutral		"ihre antwort zeigt, dass ihnen die aenderung der gesetzlichen rahmenbedingungen bei der einstellung von behinderten menschen offensichtlich ebenso unbekannt ist wie der begriff ""sozialwidrigkeit""."	online    OffTopic    SentimentNeutral 
431930	Das geht natürlich gar nicht. Da könnte ja wer daherkommen und tatsächlich mit Wohnbaugeldern Wohnungen bauen.	Wo doch jeder weiß, dass Wohnbaugelder in die Finanzmärkte gehören.	online			Inappropriate	OffTopic			SentimentNegative			Das geht natürlich gar nicht. Da könnte ja wer daherkommen und tatsächlich mit Wohnbaugeldern Wohnungen bauen. Wo doch jeder weiß, dass Wohnbaugelder in die Finanzmärkte gehören.	online   Inappropriate OffTopic   SentimentNegative  
124553	aus dem grund ueberlege ich mir grade,	zu diesen themen nichts mehr zu posten.	online								SentimentNeutral		aus dem grund ueberlege ich mir grade, zu diesen themen nichts mehr zu posten.	online        SentimentNeutral 
124552		Und auch nicht gesetzlich vorgeschrieben ;)	online								SentimentNeutral		 Und auch nicht gesetzlich vorgeschrieben ;)	online        SentimentNeutral 
124551		"Wehrdienst 8 Monate, später in Pension 5 Jahre, früher sterben auch 5 Jahre früher.

Was aber alles nicht freiwillig ist.. bei Kinder hingegen.. aber gut Äpfel und Birnen werden gern verglichen."	online								SentimentNeutral		" Wehrdienst 8 Monate, später in Pension 5 Jahre, früher sterben auch 5 Jahre früher.

Was aber alles nicht freiwillig ist.. bei Kinder hingegen.. aber gut Äpfel und Birnen werden gern verglichen."	online        SentimentNeutral 
124550		Wenn es so wäre, wäre es wichtig. Ist aber nicht so..	online	ArgumentsUsed						SentimentNegative			 Wenn es so wäre, wäre es wichtig. Ist aber nicht so..	online ArgumentsUsed      SentimentNegative  
124549		"P1: Mit ""ihr"" sind nicht ""die Frauen"" gemeint, sondern leider der Großteil der feministischen Bewegung. In den Blogs hier wird ja auch gern von ""den Männern"" geredet - in den USA übrigens mittlerweile von den ""bösen weißen Männern"" die keine Meinung mehr haben dürfen. Patriarchat - eh klar. Also entschuldige mich bitte, wenn ich eine Gruppierung als Ganzes anspreche. Ich kenne Sie nicht, und habe Sie wohl sicher nicht persönlich angegriffen?!

P2: Ich sehe da jetzt kein Problem. Es arbeiten viele Frauen Teilzeit, weil sie auch eine Teilzeitstelle suchen - da habe ich genug Beispiele im Bekanntenkreis. Teilzeitstellen müssen ja oft auch dafür herhalten, um zu zeigen das Frauen keine Vollzeitstelle bekommen, was ja wohl Blödsinn ist."	online	ArgumentsUsed							SentimentNeutral		" P1: Mit ""ihr"" sind nicht ""die Frauen"" gemeint, sondern leider der Großteil der feministischen Bewegung. In den Blogs hier wird ja auch gern von ""den Männern"" geredet - in den USA übrigens mittlerweile von den ""bösen weißen Männern"" die keine Meinung mehr haben dürfen. Patriarchat - eh klar. Also entschuldige mich bitte, wenn ich eine Gruppierung als Ganzes anspreche. Ich kenne Sie nicht, und habe Sie wohl sicher nicht persönlich angegriffen?!

P2: Ich sehe da jetzt kein Problem. Es arbeiten viele Frauen Teilzeit, weil sie auch eine Teilzeitstelle suchen - da habe ich genug Beispiele im Bekanntenkreis. Teilzeitstellen müssen ja oft auch dafür herhalten, um zu zeigen das Frauen keine Vollzeitstelle bekommen, was ja wohl Blödsinn ist."	online ArgumentsUsed       SentimentNeutral 
429573		"Und wenn die Klagen dann durch sind, wird wieder zurück bezahlt und die Kreditnehmer erneut ""enteignet""? Oder glaubt man ernsthaft, das geht durch? Wenn ja, dann is aber eh schon alles wurscht..."	online								SentimentNeutral		" Und wenn die Klagen dann durch sind, wird wieder zurück bezahlt und die Kreditnehmer erneut ""enteignet""? Oder glaubt man ernsthaft, das geht durch? Wenn ja, dann is aber eh schon alles wurscht..."	online        SentimentNeutral 
124548		"Ich habe selbst keinen Abschluss und einige Freunde am ""unteren Rand"" der Gesellschaft. Auch bei den Geringqualifizierten Jobs ist das Geschlecht eher unwichtig. Oft zählen Fitness und Belastbarkeit. Wer Kundenkontakt hat, sollte auch fähig sein, die Firma freundlich zu repräsentieren - da werden immer lieber Frauen genommen.
Allerdings herrscht in dem Bereich allgemein wenig Menschenfreundlichkeit und daher auch oft eine sexistische Tonart, die ihre Wurzel im Minderwertigkeitskomplex der Leute hat.
Bleibt die Möglichkeit Kinder zu bekommen. Das sollte in einer modernen Gesellschaft eigentlich überhaupt kein Problem sein. Aber unsere Gesellschaft ist nicht modern, sondern kapitalistisch. Also nicht einmal wirklich zivilisiert."	online				OffTopic			SentimentNegative			" Ich habe selbst keinen Abschluss und einige Freunde am ""unteren Rand"" der Gesellschaft. Auch bei den Geringqualifizierten Jobs ist das Geschlecht eher unwichtig. Oft zählen Fitness und Belastbarkeit. Wer Kundenkontakt hat, sollte auch fähig sein, die Firma freundlich zu repräsentieren - da werden immer lieber Frauen genommen.
Allerdings herrscht in dem Bereich allgemein wenig Menschenfreundlichkeit und daher auch oft eine sexistische Tonart, die ihre Wurzel im Minderwertigkeitskomplex der Leute hat.
Bleibt die Möglichkeit Kinder zu bekommen. Das sollte in einer modernen Gesellschaft eigentlich überhaupt kein Problem sein. Aber unsere Gesellschaft ist nicht modern, sondern kapitalistisch. Also nicht einmal wirklich zivilisiert."	online    OffTopic   SentimentNegative  
