ID_Post	ID_Post	Headline	Body	Deleted	ArgumentsUsed	Discriminating	Inappropriate	OffTopic	PersonalStories	PossiblyFeedback	SentimentNegative	SentimentNeutral	SentimentPositive	new_labels	HeadBody
124565	124566		"""aber ertappe mich selbst dabei, wie mich stört, wenn im Dienstvertrag vom Arbeitnehmer die Rede ist""

herrlich zusehen zu können wie die gehirnwäsche greift. ein lehrbuchbeispiel.
und da heisst es immer die grössten probleme der menschheit wären sauberes trinkwasser, nahrung und medizinische versorgung.
weit gefehlt, denn sind diese 3 dinge erstmal gedeckelt dann geht es erst los mit den problemem wie man hier sehen kann."	1	0	0	0	0	0	0	0	1	0	1000000010	" ""aber ertappe mich selbst dabei, wie mich stört, wenn im Dienstvertrag vom Arbeitnehmer die Rede ist""

herrlich zusehen zu können wie die gehirnwäsche greift. ein lehrbuchbeispiel.
und da heisst es immer die grössten probleme der menschheit wären sauberes trinkwasser, nahrung und medizinische versorgung.
weit gefehlt, denn sind diese 3 dinge erstmal gedeckelt dann geht es erst los mit den problemem wie man hier sehen kann."
441221	441222	de Deitschn mit de Autos sans	"de den Mars ruiniern
;-))"	0	1	0	0	0	0	0	0	1	0	0100000010	"de Deitschn mit de Autos sans de den Mars ruiniern
;-))"
440624	440625	auch wenn das mit organisatorischem Aufwand verbunden wäre.	"Wen zahlt der?
Bitte eruieren! - Danke"	0	0	0	1	1	0	0	1	0	0	0001100100	"auch wenn das mit organisatorischem Aufwand verbunden wäre. Wen zahlt der?
Bitte eruieren! - Danke"
439562	439563		Bravo !	0	0	0	0	0	0	0	0	1	0	0000000010	 Bravo !
124564	124565		ist es aber nicht...es gibt sprachen ohne grammitikalisches geschlecht (zb die finno-ugrischen sprachen), und dort herrscht deswegen auch keine gleichberechtigung	0	0	0	1	1	0	0	1	0	0	0001100100	 ist es aber nicht...es gibt sprachen ohne grammitikalisches geschlecht (zb die finno-ugrischen sprachen), und dort herrscht deswegen auch keine gleichberechtigung
124563	124564	Just the usual...	"Sobald ein Artikel die vielfach falsch berichtete schlechtere Bezahlung von Frauen bringt, kann ich inzwischen locker als Faustregel annehmen, dass auch im Rest nichts brauchbares steht.

Ich würde mir wünschen, dass von dieser Seite einmal jemand einen Artikel schreibt, der etwas von Statistik versteht.
Kann ja nicht so schwer sein.

Die Hoffnung stirbt halt bei mir doch jedesmal erst am Schluss des Artikels.
Wär schön mal nicht umsonst zu hoffen."	0	1	0	0	0	0	0	0	1	0	0100000010	"Just the usual... Sobald ein Artikel die vielfach falsch berichtete schlechtere Bezahlung von Frauen bringt, kann ich inzwischen locker als Faustregel annehmen, dass auch im Rest nichts brauchbares steht.

Ich würde mir wünschen, dass von dieser Seite einmal jemand einen Artikel schreibt, der etwas von Statistik versteht.
Kann ja nicht so schwer sein.

Die Hoffnung stirbt halt bei mir doch jedesmal erst am Schluss des Artikels.
Wär schön mal nicht umsonst zu hoffen."
439296	439297		Aber CO2 Reduktion ist auf keinem Fall Umweltschutz! Menschenschutz auch nicht. Eher Menschenschikane. Und Umweltfreundlich sind die Akkus für E-Autos auch auf keinem Fall. Wasserstoffwagen sind die Umweltfreundliche Zukunft. Aber solange es Benzin zu verkaufen gibt, werden siefür Massen nicht einfach so verfügbar.	0	1	0	0	0	0	0	0	1	0	0100000010	 Aber CO2 Reduktion ist auf keinem Fall Umweltschutz! Menschenschutz auch nicht. Eher Menschenschikane. Und Umweltfreundlich sind die Akkus für E-Autos auch auf keinem Fall. Wasserstoffwagen sind die Umweltfreundliche Zukunft. Aber solange es Benzin zu verkaufen gibt, werden siefür Massen nicht einfach so verfügbar.
438833	438834		Dass sie eine Minderheitsposition einnehmen, ist ihnen schon bewusst.	0	0	0	0	1	0	0	0	1	0	0000100010	 Dass sie eine Minderheitsposition einnehmen, ist ihnen schon bewusst.
124562	124563		"fand ich ganz interessant zu dem Thema:
https://www.youtube.com/watch?v=1oqyrflOQFc"	0	0	1	0	1	0	0	0	1	0	0010100010	" fand ich ganz interessant zu dem Thema:
https://www.youtube.com/watch?v=1oqyrflOQFc"
124561	124562		Damit haben Sie dann wohl den modernen Feminismus als solchen recht treffend zusammengefasst.	0	0	0	0	0	0	0	0	1	0	0000000010	 Damit haben Sie dann wohl den modernen Feminismus als solchen recht treffend zusammengefasst.
438128	438129		"Das wäre nicht das schlechteste, vielleicht hört dann diese Flugstreichorgie auf, welche die AUA permanent veranstaltet. Wenn man dort bucht, kann man nicht sicher sein, auch planmäßig wieder hier anzukommen.

Egal, ob das jetzt aus wirtschaftlichen Gründen, wegen zu wenig Personal oder warum auch immer geschieht, es nervt gewaltig und stiehlt unglaublich viel Zeit/Geld."	0	1	0	0	0	0	0	0	1	0	0100000010	" Das wäre nicht das schlechteste, vielleicht hört dann diese Flugstreichorgie auf, welche die AUA permanent veranstaltet. Wenn man dort bucht, kann man nicht sicher sein, auch planmäßig wieder hier anzukommen.

Egal, ob das jetzt aus wirtschaftlichen Gründen, wegen zu wenig Personal oder warum auch immer geschieht, es nervt gewaltig und stiehlt unglaublich viel Zeit/Geld."
124560	124561		Ja, kurz und knackig auf den Punkt gebracht.	0	1	0	0	0	0	0	0	1	0	0100000010	 Ja, kurz und knackig auf den Punkt gebracht.
124559	124560	Stimmt ja alles nicht.	Ich weiß, was Menschenverachtung bedeutet. Das ist die Haltung des jeweiligen Nebenmenschen, gelt. Der Vorwurf wird (inflationär) missbraucht. Beispielsweise auch hier von Ihnen. Sie unterstellen Unverständnis, weil jemand Ihre Sicht nicht teilt. Weil sie sich Ihrer Ideologie nicht fügt. Sie unterstellen Verächtlichkeit gg Bedürftige, obwohl sie sehr deutlich gg Privilegierte anschreibt. Inhaltlich bieten Sie leider nichts an. Was genau kritisieren Sie denn? Wenn ich an Ihrer Stelle wäre, würde ich mir einzelne Sätze herauspicken und ihre vermeintlich prekäre Wirkung demonstrieren. Aber Sie belassen es beim popanzigen Vorwurf der Menschenverachtung. Ich teile Ihre Meinung nicht, ohne Ihnen deshalb Menschenverachtung vorzuwerfen ;-)	0	0	0	0	0	0	0	0	1	0	0000000010	Stimmt ja alles nicht. Ich weiß, was Menschenverachtung bedeutet. Das ist die Haltung des jeweiligen Nebenmenschen, gelt. Der Vorwurf wird (inflationär) missbraucht. Beispielsweise auch hier von Ihnen. Sie unterstellen Unverständnis, weil jemand Ihre Sicht nicht teilt. Weil sie sich Ihrer Ideologie nicht fügt. Sie unterstellen Verächtlichkeit gg Bedürftige, obwohl sie sehr deutlich gg Privilegierte anschreibt. Inhaltlich bieten Sie leider nichts an. Was genau kritisieren Sie denn? Wenn ich an Ihrer Stelle wäre, würde ich mir einzelne Sätze herauspicken und ihre vermeintlich prekäre Wirkung demonstrieren. Aber Sie belassen es beim popanzigen Vorwurf der Menschenverachtung. Ich teile Ihre Meinung nicht, ohne Ihnen deshalb Menschenverachtung vorzuwerfen ;-)
433876	433877	klingt wie ein Wettbewerb für Landschaftsarchitekten		0	0	0	0	1	0	0	1	0	0	0000100100	
124558	124559		Ich halte beide für richtig und wichtig. Sollte ich nachfragen, WELCHE Sie für entbehrlich halten? Na, ich weiß nicht.	0	0	0	1	1	0	0	1	0	0	0001100100	 Ich halte beide für richtig und wichtig. Sollte ich nachfragen, WELCHE Sie für entbehrlich halten? Na, ich weiß nicht.
12986	12987	reden wir zur abwechslung mal übers wetter! zwengsm gehalt warads	"17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C!  17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 

<3"	0	0	0	0	0	0	0	0	1	0	0000000010	"reden wir zur abwechslung mal übers wetter! zwengsm gehalt warads 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C!  17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 17°C! 

<3"
433358	433359		naja, die getränkepreise sind für mich nicht der grund in einen club zu gehen. da könnt ich auch beim billa abhängen. der vie i pee ist ein völliger nonsens von einem club und der ho wird auch der pratersauna den spirit den sie hatte rauben.	0	0	0	0	0	0	0	0	1	0	0000000010	 naja, die getränkepreise sind für mich nicht der grund in einen club zu gehen. da könnt ich auch beim billa abhängen. der vie i pee ist ein völliger nonsens von einem club und der ho wird auch der pratersauna den spirit den sie hatte rauben.
452522	452523	"...sagte er dem US-Magazin ""Playboy"""	Das nenne ich einmal eine Recherchequelle...	0	0	0	0	0	0	0	0	1	0	0000000010	"...sagte er dem US-Magazin ""Playboy"" Das nenne ich einmal eine Recherchequelle..."
454675	454676	Nur wenn der Zoo	Abgesiedelt werden würde,  wäre ich dagegen. Warum soll man das Funkhaus außer als Museum  erhalten.....	0	1	0	0	0	0	0	0	1	0	0100000010	Nur wenn der Zoo Abgesiedelt werden würde,  wäre ich dagegen. Warum soll man das Funkhaus außer als Museum  erhalten.....
124556	124557		"Wir müssen die Überhöhung der Geschlechter zurückschrauben. Das Geschlecht darf, außer bei sexueller Interaktion keine Rolle mehr spielen, wer was ist.
Was passiert, hat uns die Abstammung per Geburt im 17.Jhd, später um 1940  die Herrenrasse und Umerziehung von Linkshändern und die Hexenverbrennung gezeigt. Heute habe wir die Teilung durch Genderismus.
Und in naher Zukunft wird jeder sich fragen, wie konnte man Geschlecht nur diesen extrem hohen Stellenwert geben?
https://astrogk04.wordpress.com/2014/09/26/soziale-evolution-der-menschheit/"	0	0	0	0	1	0	0	0	1	0	0000100010	" Wir müssen die Überhöhung der Geschlechter zurückschrauben. Das Geschlecht darf, außer bei sexueller Interaktion keine Rolle mehr spielen, wer was ist.
Was passiert, hat uns die Abstammung per Geburt im 17.Jhd, später um 1940  die Herrenrasse und Umerziehung von Linkshändern und die Hexenverbrennung gezeigt. Heute habe wir die Teilung durch Genderismus.
Und in naher Zukunft wird jeder sich fragen, wie konnte man Geschlecht nur diesen extrem hohen Stellenwert geben?
https://astrogk04.wordpress.com/2014/09/26/soziale-evolution-der-menschheit/"
124570	124571		"Es ist blanker Populismus wenn gesagt wird ""Frauen verdienen 23% weniger"". In Wahrheit verdienen Frauen gleich viel wie Männer für den gleichen Job. Wie es wirklich heißen sollte ist: ""Frauen arbeiten weniger als Männer, bevorzugen aus eigenem Wunsch heraus Jobs (wie Geisteswissenschaften), die schlechter bezahlt sind und müssen aus biologischer Umabänderlichkeit die ersten Jahre die Kindesbetreuung übernehmen"".

Solange der Feminismus diese billige FPÖ-Argumentationskultur verwendet, muss ich allein deshalb schon annehmen, dass Gleichberechtigung erreicht wurde und der eingetretene Populismus nur noch dem Machterhalt dient."	1	1	1	0	0	0	0	1	0	0	1110000100	" Es ist blanker Populismus wenn gesagt wird ""Frauen verdienen 23% weniger"". In Wahrheit verdienen Frauen gleich viel wie Männer für den gleichen Job. Wie es wirklich heißen sollte ist: ""Frauen arbeiten weniger als Männer, bevorzugen aus eigenem Wunsch heraus Jobs (wie Geisteswissenschaften), die schlechter bezahlt sind und müssen aus biologischer Umabänderlichkeit die ersten Jahre die Kindesbetreuung übernehmen"".

Solange der Feminismus diese billige FPÖ-Argumentationskultur verwendet, muss ich allein deshalb schon annehmen, dass Gleichberechtigung erreicht wurde und der eingetretene Populismus nur noch dem Machterhalt dient."
124586	124587		"In meinen Augen sind Gender Studies trotz der Einwände grundsätzlich ein sehr interessantes, lohnendes Forschungsfeld – 

sie müssten allerdings erstens tatsächlich offene Fragen stellen und nicht alle Antworten immer schon kennen, 

sie müssten zweitens gegenüber anderen Wissenschaften, und der Überprüfung durch sie, offen sein, 

und sie müssten drittens ihre erheblichen, aber kaum einmal thematisierten Ressentiments gegenüber Männern und Jungen ablegen.

(c)by Lucas Schoppe"	0	0	0	0	0	0	0	0	1	0	0000000010	" In meinen Augen sind Gender Studies trotz der Einwände grundsätzlich ein sehr interessantes, lohnendes Forschungsfeld – 

sie müssten allerdings erstens tatsächlich offene Fragen stellen und nicht alle Antworten immer schon kennen, 

sie müssten zweitens gegenüber anderen Wissenschaften, und der Überprüfung durch sie, offen sein, 

und sie müssten drittens ihre erheblichen, aber kaum einmal thematisierten Ressentiments gegenüber Männern und Jungen ablegen.

(c)by Lucas Schoppe"
124585	124586		... die Statistik bezog sich auf Aktive!	0	0	0	0	0	0	0	0	1	0	0000000010	 ... die Statistik bezog sich auf Aktive!
124584	124585	Aber wenigstens sind dann Kinder da und das nicht prefessionalisierte soziale Netz könnte greifen	ich hoffe, sie haben den konjunktiv bewußt gewählt	0	0	0	0	0	0	0	0	1	0	0000000010	Aber wenigstens sind dann Kinder da und das nicht prefessionalisierte soziale Netz könnte greifen ich hoffe, sie haben den konjunktiv bewußt gewählt
459798	459799		"du willst ein volksabstimmung darüber abhalten, ob der mehrheitsfördernde faktor 1, 0,5 oder 0 ist? *lol*
90% der bevölkerung wissen von diesen dingen gar nichts..."	0	1	0	0	0	0	0	0	1	0	0100000010	" du willst ein volksabstimmung darüber abhalten, ob der mehrheitsfördernde faktor 1, 0,5 oder 0 ist? *lol*
90% der bevölkerung wissen von diesen dingen gar nichts..."
124583	124584	was ist, wenn Sprache ein wichtiges Werkzeug für Gleichberechtigung wäre?	das wär traurig, wenn so was nebensächliches das wichtigste für die Gleichberechtigung wär	0	0	0	1	0	0	0	1	0	0	0001000100	was ist, wenn Sprache ein wichtiges Werkzeug für Gleichberechtigung wäre? das wär traurig, wenn so was nebensächliches das wichtigste für die Gleichberechtigung wär
124582	124583		"""Solidarisierung - aba nur solang du ne Vagina hast.""
Das ist Feminismus heute."	1	0	1	0	0	0	0	0	1	0	1010000010	" ""Solidarisierung - aba nur solang du ne Vagina hast.""
Das ist Feminismus heute."
124581	124582		"Weil der Feminismus aus 3-4% Frauen besteht und die meinen eben, dass ALLE Frauen unzufrieden sind.

Wenn man eben von sich selbst auf andere schließt."	0	0	0	0	1	0	0	0	1	0	0000100010	" Weil der Feminismus aus 3-4% Frauen besteht und die meinen eben, dass ALLE Frauen unzufrieden sind.

Wenn man eben von sich selbst auf andere schließt."
124580	124581		Feminismus im Standard geht nur in einen Richtung... Alles andere wird gelöscht.	1	0	0	0	0	0	0	0	1	0	1000000010	 Feminismus im Standard geht nur in einen Richtung... Alles andere wird gelöscht.
459616	459617	Kampf gegen kurdische PKK Terroristen! Es gehen keine kurden oder Türken aufeinander Los!	Eben genau das will die Türkei, einen Bürgerkrieg! Die provozieren seit Jahrzehnten aber die haben kein Erfolg!	1	1	0	0	0	0	0	0	1	0	1100000010	Kampf gegen kurdische PKK Terroristen! Es gehen keine kurden oder Türken aufeinander Los! Eben genau das will die Türkei, einen Bürgerkrieg! Die provozieren seit Jahrzehnten aber die haben kein Erfolg!
8213	8214		So seh ich das auch!	1	0	0	0	0	0	0	0	1	0	1000000010	 So seh ich das auch!
124579	124580		"Naja, ""gleich"".

Der 60jährige Beamte arbeitet eben noch, die 60jährige Beamtin ist seit Jahren in Pension.

Allein daraus ergibt sich schon ein Paygap."	0	1	0	0	0	0	0	0	1	0	0100000010	" Naja, ""gleich"".

Der 60jährige Beamte arbeitet eben noch, die 60jährige Beamtin ist seit Jahren in Pension.

Allein daraus ergibt sich schon ein Paygap."
124578	124579	"""Zeiten gesetzlicher Gleichstellung völlig autonom und autark für ein Lebensmodell entscheiden. Anderes formuliert: selber schuld also. Wenn das tatsächlich so wäre, müsste nur noch das Rätsel gelöst werden, warum sich dann diese ""frei gewählten""..."""	"Nein, man kann sich nicht aktiv für ein Lebensmodell entscheiden. Das Leben schreibt dein Lebensmodell. Alles andere ist Blabla von Kontrollfreaks, die dann wie hier grade weinen, wenns doch merken, dass das Leben sich selbst schreibt.

Achja, und das ist ->mal wieder<- kein Frauenproblem, sondern ein allgemeines Problem. Denn Identitätsfindung ist nicht Genderabhängig."	0	1	0	0	0	0	0	0	1	0	0100000010	"""Zeiten gesetzlicher Gleichstellung völlig autonom und autark für ein Lebensmodell entscheiden. Anderes formuliert: selber schuld also. Wenn das tatsächlich so wäre, müsste nur noch das Rätsel gelöst werden, warum sich dann diese ""frei gewählten""..."" Nein, man kann sich nicht aktiv für ein Lebensmodell entscheiden. Das Leben schreibt dein Lebensmodell. Alles andere ist Blabla von Kontrollfreaks, die dann wie hier grade weinen, wenns doch merken, dass das Leben sich selbst schreibt.

Achja, und das ist ->mal wieder<- kein Frauenproblem, sondern ein allgemeines Problem. Denn Identitätsfindung ist nicht Genderabhängig."
